X,Y,Z,Resistivity,Easting,Northing,Profile
56.5,0.0,-1.491,209.25,464877.4266666667,5754473.15,1
57.5,0.0,-1.491,229.4,464877.13333333336,5754472.25,1
58.5,0.0,-1.491,222.6,464876.84,5754471.35,1
59.5,0.0,-1.491,350.19,464876.5466666667,5754470.45,1
60.5,0.0,-1.491,445.26,464876.25333333336,5754469.55,1
61.5,0.0,-1.491,498.41,464875.96,5754468.65,1
62.5,0.0,-1.491,504.78,464875.6666666667,5754467.75,1
63.5,0.0,-1.491,675.37,464875.37333333335,5754466.85,1
64.5,0.0,-1.491,674.37,464875.08,5754465.95,1
65.5,0.0,-1.491,726.0,464874.7866666667,5754465.05,1
66.5,0.0,-1.491,808.33,464874.49333333335,5754464.15,1
67.5,0.0,-1.491,809.84,464874.2,5754463.25,1
68.5,0.0,-1.491,879.32,464873.9066666667,5754462.35,1
69.5,0.0,-1.491,907.67,464873.61333333334,5754461.45,1
70.5,0.0,-1.491,876.45,464873.32,5754460.55,1
71.5,0.0,-1.491,774.0,464873.0266666667,5754459.65,1
72.5,0.0,-1.491,879.04,464872.73333333334,5754458.75,1
73.5,0.0,-1.491,893.17,464872.44,5754457.85,1
74.5,0.0,-1.491,959.49,464872.14666666667,5754456.95,1
75.5,0.0,-1.491,977.93,464871.85333333333,5754456.05,1
76.5,0.0,-1.491,1244.5,464871.56,5754455.15,1
77.5,0.0,-1.491,1533.5,464871.26666666666,5754454.25,1
78.5,0.0,-1.491,1395.1,464870.9733333333,5754453.35,1
79.5,0.0,-1.491,1373.6,464870.68,5754452.45,1
80.5,0.0,-1.491,1377.9,464870.38666666666,5754451.55,1
81.5,0.0,-1.491,1425.4,464870.0933333333,5754450.65,1
82.5,0.0,-1.491,1375.3,464869.8,5754449.75,1
83.5,0.0,-1.491,1320.0,464869.50666666665,5754448.85,1
84.5,0.0,-1.491,989.77,464869.2133333333,5754447.95,1
85.5,0.0,-1.491,1600.9,464868.92,5754447.05,1
4.5,0.0,-2.015,1915.2,464892.68,5754519.95,1
5.5,0.0,-2.015,2623.0,464892.38666666666,5754519.05,1
6.5,0.0,-2.015,2269.8999,464892.0933333333,5754518.15,1
7.5,0.0,-2.015,2012.3,464891.8,5754517.25,1
8.5,0.0,-2.015,2006.9,464891.50666666665,5754516.35,1
9.5,0.0,-2.015,2226.3999,464891.2133333333,5754515.45,1
10.5,0.0,-2.015,2631.3,464890.92,5754514.55,1
11.5,0.0,-2.015,2924.8,464890.62666666665,5754513.65,1
12.5,0.0,-2.015,2983.8999,464890.3333333333,5754512.75,1
13.5,0.0,-2.015,2986.2,464890.04,5754511.85,1
14.5,0.0,-2.015,2761.3999,464889.74666666664,5754510.95,1
15.5,0.0,-2.015,1980.4,464889.4533333333,5754510.05,1
16.5,0.0,-2.015,1965.0,464889.16,5754509.15,1
17.5,0.0,-2.015,1961.7,464888.86666666664,5754508.25,1
18.5,0.0,-2.015,1968.3,464888.5733333333,5754507.35,1
19.5,0.0,-2.015,2030.7,464888.28,5754506.45,1
20.5,0.0,-2.015,2202.1001,464887.9866666667,5754505.55,1
21.5,0.0,-2.015,2268.8,464887.69333333336,5754504.65,1
22.5,0.0,-2.015,2324.7,464887.4,5754503.75,1
23.5,0.0,-2.015,2214.6001,464887.1066666667,5754502.85,1
24.5,0.0,-2.015,1099.4,464886.81333333335,5754501.95,1
25.5,0.0,-2.015,1141.0,464886.52,5754501.05,1
26.5,0.0,-2.015,1155.4,464886.2266666667,5754500.15,1
27.5,0.0,-2.015,809.0,464885.93333333335,5754499.25,1
28.5,0.0,-2.015,830.95,464885.64,5754498.35,1
29.5,0.0,-2.015,871.9,464885.3466666667,5754497.45,1
30.5,0.0,-2.015,355.38,464885.05333333334,5754496.55,1
31.5,0.0,-2.015,141.42,464884.76,5754495.65,1
32.5,0.0,-2.015,154.59,464884.4666666667,5754494.75,1
33.5,0.0,-2.015,153.13,464884.17333333334,5754493.85,1
34.5,0.0,-2.015,141.92,464883.88,5754492.95,1
35.5,0.0,-2.015,138.21,464883.58666666667,5754492.05,1
36.5,0.0,-2.015,322.9,464883.29333333333,5754491.15,1
37.5,0.0,-2.015,359.53,464883.0,5754490.25,1
38.5,0.0,-2.015,349.57,464882.70666666667,5754489.35,1
39.5,0.0,-2.015,107.5,464882.41333333333,5754488.45,1
40.5,0.0,-2.015,90.563,464882.12,5754487.55,1
41.5,0.0,-2.015,105.02,464881.82666666666,5754486.65,1
42.5,0.0,-2.015,154.17,464881.5333333333,5754485.75,1
43.5,0.0,-2.015,176.28,464881.24,5754484.85,1
44.5,0.0,-2.015,215.32,464880.94666666666,5754483.95,1
45.5,0.0,-2.015,264.78,464880.6533333333,5754483.05,1
46.5,0.0,-2.015,317.31,464880.36,5754482.15,1
47.5,0.0,-2.015,315.79,464880.06666666665,5754481.25,1
48.5,0.0,-2.015,290.32,464879.7733333333,5754480.35,1
49.5,0.0,-2.015,284.29,464879.48,5754479.45,1
50.5,0.0,-2.015,285.88,464879.18666666665,5754478.55,1
51.5,0.0,-2.015,368.53,464878.8933333333,5754477.65,1
52.5,0.0,-2.015,418.33,464878.6,5754476.75,1
53.5,0.0,-2.015,381.27,464878.30666666664,5754475.85,1
54.5,0.0,-2.015,239.42,464878.0133333333,5754474.95,1
55.5,0.0,-2.015,242.05,464877.72,5754474.05,1
56.5,0.0,-2.015,279.77,464877.4266666667,5754473.15,1
57.5,0.0,-2.015,289.94,464877.13333333336,5754472.25,1
58.5,0.0,-2.015,291.69,464876.84,5754471.35,1
59.5,0.0,-2.015,405.34,464876.5466666667,5754470.45,1
60.5,0.0,-2.015,536.3,464876.25333333336,5754469.55,1
61.5,0.0,-2.015,568.67,464875.96,5754468.65,1
62.5,0.0,-2.015,623.33,464875.6666666667,5754467.75,1
63.5,0.0,-2.015,1007.9,464875.37333333335,5754466.85,1
64.5,0.0,-2.015,1869.9,464875.08,5754465.95,1
65.5,0.0,-2.015,2167.8,464874.7866666667,5754465.05,1
66.5,0.0,-2.015,2167.2,464874.49333333335,5754464.15,1
67.5,0.0,-2.015,2124.5,464874.2,5754463.25,1
68.5,0.0,-2.015,2112.6001,464873.9066666667,5754462.35,1
69.5,0.0,-2.015,2040.7,464873.61333333334,5754461.45,1
70.5,0.0,-2.015,1001.7,464873.32,5754460.55,1
71.5,0.0,-2.015,860.23,464873.0266666667,5754459.65,1
72.5,0.0,-2.015,877.2,464872.73333333334,5754458.75,1
73.5,0.0,-2.015,901.16,464872.44,5754457.85,1
74.5,0.0,-2.015,928.1,464872.14666666667,5754456.95,1
75.5,0.0,-2.015,931.02,464871.85333333333,5754456.05,1
76.5,0.0,-2.015,1267.2,464871.56,5754455.15,1
77.5,0.0,-2.015,2004.8,464871.26666666666,5754454.25,1
78.5,0.0,-2.015,2280.8,464870.9733333333,5754453.35,1
79.5,0.0,-2.015,2328.7,464870.68,5754452.45,1
80.5,0.0,-2.015,2573.2,464870.38666666666,5754451.55,1
81.5,0.0,-2.015,2589.7,464870.0933333333,5754450.65,1
82.5,0.0,-2.015,2582.1001,464869.8,5754449.75,1
83.5,0.0,-2.015,2565.6001,464869.50666666665,5754448.85,1
84.5,0.0,-2.015,2540.8,464869.2133333333,5754447.95,1
85.5,0.0,-2.015,7897.2998,464868.92,5754447.05,1
5.5,0.0,-2.591,1809.1,464892.38666666666,5754519.05,1
6.5,0.0,-2.591,2225.1001,464892.0933333333,5754518.15,1
7.5,0.0,-2.591,2009.3,464891.8,5754517.25,1
8.5,0.0,-2.591,2007.9,464891.50666666665,5754516.35,1
9.5,0.0,-2.591,2228.0,464891.2133333333,5754515.45,1
10.5,0.0,-2.591,2630.5,464890.92,5754514.55,1
11.5,0.0,-2.591,2920.8,464890.62666666665,5754513.65,1
12.5,0.0,-2.591,2974.5,464890.3333333333,5754512.75,1
13.5,0.0,-2.591,2975.2,464890.04,5754511.85,1
14.5,0.0,-2.591,2757.2,464889.74666666664,5754510.95,1
15.5,0.0,-2.591,1982.3,464889.4533333333,5754510.05,1
16.5,0.0,-2.591,1965.4,464889.16,5754509.15,1
17.5,0.0,-2.591,1962.3,464888.86666666664,5754508.25,1
18.5,0.0,-2.591,1968.5,464888.5733333333,5754507.35,1
19.5,0.0,-2.591,2011.4,464888.28,5754506.45,1
20.5,0.0,-2.591,2203.8,464887.9866666667,5754505.55,1
21.5,0.0,-2.591,2270.1001,464887.69333333336,5754504.65,1
22.5,0.0,-2.591,2319.6001,464887.4,5754503.75,1
23.5,0.0,-2.591,2204.2,464887.1066666667,5754502.85,1
24.5,0.0,-2.591,1083.8,464886.81333333335,5754501.95,1
25.5,0.0,-2.591,1065.5,464886.52,5754501.05,1
26.5,0.0,-2.591,984.98,464886.2266666667,5754500.15,1
27.5,0.0,-2.591,808.16,464885.93333333335,5754499.25,1
28.5,0.0,-2.591,825.32,464885.64,5754498.35,1
29.5,0.0,-2.591,827.87,464885.3466666667,5754497.45,1
30.5,0.0,-2.591,289.27,464885.05333333334,5754496.55,1
31.5,0.0,-2.591,141.84,464884.76,5754495.65,1
32.5,0.0,-2.591,153.04,464884.4666666667,5754494.75,1
33.5,0.0,-2.591,186.43,464884.17333333334,5754493.85,1
34.5,0.0,-2.591,211.19,464883.88,5754492.95,1
35.5,0.0,-2.591,262.47,464883.58666666667,5754492.05,1
36.5,0.0,-2.591,577.8,464883.29333333333,5754491.15,1
37.5,0.0,-2.591,628.57,464883.0,5754490.25,1
38.5,0.0,-2.591,625.34,464882.70666666667,5754489.35,1
39.5,0.0,-2.591,200.0,464882.41333333333,5754488.45,1
40.5,0.0,-2.591,101.67,464882.12,5754487.55,1
41.5,0.0,-2.591,103.9,464881.82666666666,5754486.65,1
42.5,0.0,-2.591,139.86,464881.5333333333,5754485.75,1
43.5,0.0,-2.591,176.37,464881.24,5754484.85,1
44.5,0.0,-2.591,224.18,464880.94666666666,5754483.95,1
45.5,0.0,-2.591,286.29,464880.6533333333,5754483.05,1
46.5,0.0,-2.591,368.51,464880.36,5754482.15,1
47.5,0.0,-2.591,383.31,464880.06666666665,5754481.25,1
48.5,0.0,-2.591,383.28,464879.7733333333,5754480.35,1
49.5,0.0,-2.591,384.15,464879.48,5754479.45,1
50.5,0.0,-2.591,394.11,464879.18666666665,5754478.55,1
51.5,0.0,-2.591,419.81,464878.8933333333,5754477.65,1
52.5,0.0,-2.591,423.76,464878.6,5754476.75,1
53.5,0.0,-2.591,417.0,464878.30666666664,5754475.85,1
54.5,0.0,-2.591,292.57,464878.0133333333,5754474.95,1
55.5,0.0,-2.591,287.23,464877.72,5754474.05,1
56.5,0.0,-2.591,288.91,464877.4266666667,5754473.15,1
57.5,0.0,-2.591,294.98,464877.13333333336,5754472.25,1
58.5,0.0,-2.591,303.58,464876.84,5754471.35,1
59.5,0.0,-2.591,407.58,464876.5466666667,5754470.45,1
60.5,0.0,-2.591,538.94,464876.25333333336,5754469.55,1
61.5,0.0,-2.591,580.07,464875.96,5754468.65,1
62.5,0.0,-2.591,623.14,464875.6666666667,5754467.75,1
63.5,0.0,-2.591,1007.7,464875.37333333335,5754466.85,1
64.5,0.0,-2.591,1869.3,464875.08,5754465.95,1
65.5,0.0,-2.591,2162.3,464874.7866666667,5754465.05,1
66.5,0.0,-2.591,2159.8999,464874.49333333335,5754464.15,1
67.5,0.0,-2.591,2124.0,464874.2,5754463.25,1
68.5,0.0,-2.591,2088.5,464873.9066666667,5754462.35,1
69.5,0.0,-2.591,1963.3,464873.61333333334,5754461.45,1
70.5,0.0,-2.591,1000.2,464873.32,5754460.55,1
71.5,0.0,-2.591,867.0,464873.0266666667,5754459.65,1
72.5,0.0,-2.591,877.86,464872.73333333334,5754458.75,1
73.5,0.0,-2.591,903.91,464872.44,5754457.85,1
74.5,0.0,-2.591,919.23,464872.14666666667,5754456.95,1
75.5,0.0,-2.591,923.13,464871.85333333333,5754456.05,1
76.5,0.0,-2.591,1275.1,464871.56,5754455.15,1
77.5,0.0,-2.591,2252.3999,464871.26666666666,5754454.25,1
78.5,0.0,-2.591,2371.7,464870.9733333333,5754453.35,1
79.5,0.0,-2.591,2527.0,464870.68,5754452.45,1
80.5,0.0,-2.591,2652.3,464870.38666666666,5754451.55,1
81.5,0.0,-2.591,2681.5,464870.0933333333,5754450.65,1
82.5,0.0,-2.591,2691.1001,464869.8,5754449.75,1
83.5,0.0,-2.591,2694.5,464869.50666666665,5754448.85,1
84.5,0.0,-2.591,2792.8999,464869.2133333333,5754447.95,1
85.5,0.0,-2.591,7768.1001,464868.92,5754447.05,1
7.5,0.0,-3.226,1612.7,464891.8,5754517.25,1
8.5,0.0,-3.226,1709.1,464891.50666666665,5754516.35,1
9.5,0.0,-3.226,2110.7,464891.2133333333,5754515.45,1
10.5,0.0,-3.226,2606.8999,464890.92,5754514.55,1
11.5,0.0,-3.226,2889.8,464890.62666666665,5754513.65,1
12.5,0.0,-3.226,2938.6001,464890.3333333333,5754512.75,1
13.5,0.0,-3.226,2930.7,464890.04,5754511.85,1
14.5,0.0,-3.226,2731.5,464889.74666666664,5754510.95,1
15.5,0.0,-3.226,1971.6,464889.4533333333,5754510.05,1
16.5,0.0,-3.226,1928.6,464889.16,5754509.15,1
17.5,0.0,-3.226,1923.8,464888.86666666664,5754508.25,1
18.5,0.0,-3.226,1923.5,464888.5733333333,5754507.35,1
19.5,0.0,-3.226,1948.4,464888.28,5754506.45,1
20.5,0.0,-3.226,1982.8,464887.9866666667,5754505.55,1
21.5,0.0,-3.226,2038.6,464887.69333333336,5754504.65,1
22.5,0.0,-3.226,2043.9,464887.4,5754503.75,1
23.5,0.0,-3.226,1889.3,464887.1066666667,5754502.85,1
24.5,0.0,-3.226,572.06,464886.81333333335,5754501.95,1
25.5,0.0,-3.226,177.68,464886.52,5754501.05,1
26.5,0.0,-3.226,123.68,464886.2266666667,5754500.15,1
27.5,0.0,-3.226,126.89,464885.93333333335,5754499.25,1
28.5,0.0,-3.226,130.29,464885.64,5754498.35,1
29.5,0.0,-3.226,136.34,464885.3466666667,5754497.45,1
30.5,0.0,-3.226,146.03,464885.05333333334,5754496.55,1
31.5,0.0,-3.226,141.57,464884.76,5754495.65,1
32.5,0.0,-3.226,152.43,464884.4666666667,5754494.75,1
33.5,0.0,-3.226,254.44,464884.17333333334,5754493.85,1
34.5,0.0,-3.226,331.73,464883.88,5754492.95,1
35.5,0.0,-3.226,390.97,464883.58666666667,5754492.05,1
36.5,0.0,-3.226,681.02,464883.29333333333,5754491.15,1
37.5,0.0,-3.226,717.13,464883.0,5754490.25,1
38.5,0.0,-3.226,716.03,464882.70666666667,5754489.35,1
39.5,0.0,-3.226,421.65,464882.41333333333,5754488.45,1
40.5,0.0,-3.226,133.97,464882.12,5754487.55,1
41.5,0.0,-3.226,129.26,464881.82666666666,5754486.65,1
42.5,0.0,-3.226,142.11,464881.5333333333,5754485.75,1
43.5,0.0,-3.226,175.92,464881.24,5754484.85,1
44.5,0.0,-3.226,224.95,464880.94666666666,5754483.95,1
45.5,0.0,-3.226,286.24,464880.6533333333,5754483.05,1
46.5,0.0,-3.226,368.65,464880.36,5754482.15,1
47.5,0.0,-3.226,387.89,464880.06666666665,5754481.25,1
48.5,0.0,-3.226,391.48,464879.7733333333,5754480.35,1
49.5,0.0,-3.226,395.23,464879.48,5754479.45,1
50.5,0.0,-3.226,405.59,464879.18666666665,5754478.55,1
51.5,0.0,-3.226,420.03,464878.8933333333,5754477.65,1
52.5,0.0,-3.226,423.02,464878.6,5754476.75,1
53.5,0.0,-3.226,417.22,464878.30666666664,5754475.85,1
54.5,0.0,-3.226,298.39,464878.0133333333,5754474.95,1
55.5,0.0,-3.226,288.78,464877.72,5754474.05,1
56.5,0.0,-3.226,289.31,464877.4266666667,5754473.15,1
57.5,0.0,-3.226,294.72,464877.13333333336,5754472.25,1
58.5,0.0,-3.226,303.26,464876.84,5754471.35,1
59.5,0.0,-3.226,406.7,464876.5466666667,5754470.45,1
60.5,0.0,-3.226,534.96,464876.25333333336,5754469.55,1
61.5,0.0,-3.226,539.56,464875.96,5754468.65,1
62.5,0.0,-3.226,541.94,464875.6666666667,5754467.75,1
63.5,0.0,-3.226,595.32,464875.37333333335,5754466.85,1
64.5,0.0,-3.226,1071.6,464875.08,5754465.95,1
65.5,0.0,-3.226,1580.0,464874.7866666667,5754465.05,1
66.5,0.0,-3.226,1624.7,464874.49333333335,5754464.15,1
67.5,0.0,-3.226,1618.2,464874.2,5754463.25,1
68.5,0.0,-3.226,1609.0,464873.9066666667,5754462.35,1
69.5,0.0,-3.226,1580.7,464873.61333333334,5754461.45,1
70.5,0.0,-3.226,988.16,464873.32,5754460.55,1
71.5,0.0,-3.226,867.65,464873.0266666667,5754459.65,1
72.5,0.0,-3.226,877.32,464872.73333333334,5754458.75,1
73.5,0.0,-3.226,896.29,464872.44,5754457.85,1
74.5,0.0,-3.226,902.39,464872.14666666667,5754456.95,1
75.5,0.0,-3.226,908.09,464871.85333333333,5754456.05,1
76.5,0.0,-3.226,1269.1,464871.56,5754455.15,1
77.5,0.0,-3.226,2245.3999,464871.26666666666,5754454.25,1
78.5,0.0,-3.226,2363.6001,464870.9733333333,5754453.35,1
79.5,0.0,-3.226,2525.3,464870.68,5754452.45,1
80.5,0.0,-3.226,2654.7,464870.38666666666,5754451.55,1
81.5,0.0,-3.226,2690.7,464870.0933333333,5754450.65,1
82.5,0.0,-3.226,2705.3999,464869.8,5754449.75,1
83.5,0.0,-3.226,2700.8,464869.50666666665,5754448.85,1
84.5,0.0,-3.226,2797.8,464869.2133333333,5754447.95,1
85.5,0.0,-3.226,7544.6001,464868.92,5754447.05,1
9.5,0.0,-3.923,879.38,464891.2133333333,5754515.45,1
10.5,0.0,-3.923,1752.6,464890.92,5754514.55,1
11.5,0.0,-3.923,1957.0,464890.62666666665,5754513.65,1
12.5,0.0,-3.923,1941.3,464890.3333333333,5754512.75,1
13.5,0.0,-3.923,1904.2,464890.04,5754511.85,1
14.5,0.0,-3.923,1780.3,464889.74666666664,5754510.95,1
15.5,0.0,-3.923,1352.7,464889.4533333333,5754510.05,1
16.5,0.0,-3.923,1153.5,464889.16,5754509.15,1
17.5,0.0,-3.923,1119.0,464888.86666666664,5754508.25,1
18.5,0.0,-3.923,1115.3,464888.5733333333,5754507.35,1
19.5,0.0,-3.923,1112.2,464888.28,5754506.45,1
20.5,0.0,-3.923,1109.0,464887.9866666667,5754505.55,1
21.5,0.0,-3.923,1099.4,464887.69333333336,5754504.65,1
22.5,0.0,-3.923,1091.8,464887.4,5754503.75,1
23.5,0.0,-3.923,822.23,464887.1066666667,5754502.85,1
24.5,0.0,-3.923,233.93,464886.81333333335,5754501.95,1
25.5,0.0,-3.923,91.493,464886.52,5754501.05,1
26.5,0.0,-3.923,82.118,464886.2266666667,5754500.15,1
27.5,0.0,-3.923,82.999,464885.93333333335,5754499.25,1
28.5,0.0,-3.923,84.298,464885.64,5754498.35,1
29.5,0.0,-3.923,100.54,464885.3466666667,5754497.45,1
30.5,0.0,-3.923,118.2,464885.05333333334,5754496.55,1
31.5,0.0,-3.923,131.62,464884.76,5754495.65,1
32.5,0.0,-3.923,151.27,464884.4666666667,5754494.75,1
33.5,0.0,-3.923,266.44,464884.17333333334,5754493.85,1
34.5,0.0,-3.923,528.28,464883.88,5754492.95,1
35.5,0.0,-3.923,595.09,464883.58666666667,5754492.05,1
36.5,0.0,-3.923,710.65,464883.29333333333,5754491.15,1
37.5,0.0,-3.923,721.63,464883.0,5754490.25,1
38.5,0.0,-3.923,720.92,464882.70666666667,5754489.35,1
39.5,0.0,-3.923,606.82,464882.41333333333,5754488.45,1
40.5,0.0,-3.923,260.07,464882.12,5754487.55,1
41.5,0.0,-3.923,188.16,464881.82666666666,5754486.65,1
42.5,0.0,-3.923,188.09,464881.5333333333,5754485.75,1
43.5,0.0,-3.923,189.61,464881.24,5754484.85,1
44.5,0.0,-3.923,226.59,464880.94666666666,5754483.95,1
45.5,0.0,-3.923,285.12,464880.6533333333,5754483.05,1
46.5,0.0,-3.923,367.42,464880.36,5754482.15,1
47.5,0.0,-3.923,388.11,464880.06666666665,5754481.25,1
48.5,0.0,-3.923,391.9,464879.7733333333,5754480.35,1
49.5,0.0,-3.923,395.68,464879.48,5754479.45,1
50.5,0.0,-3.923,405.81,464879.18666666665,5754478.55,1
51.5,0.0,-3.923,415.33,464878.8933333333,5754477.65,1
52.5,0.0,-3.923,418.09,464878.6,5754476.75,1
53.5,0.0,-3.923,413.19,464878.30666666664,5754475.85,1
54.5,0.0,-3.923,299.23,464878.0133333333,5754474.95,1
55.5,0.0,-3.923,288.93,464877.72,5754474.05,1
56.5,0.0,-3.923,288.44,464877.4266666667,5754473.15,1
57.5,0.0,-3.923,288.06,464877.13333333336,5754472.25,1
58.5,0.0,-3.923,287.13,464876.84,5754471.35,1
59.5,0.0,-3.923,285.99,464876.5466666667,5754470.45,1
60.5,0.0,-3.923,283.94,464876.25333333336,5754469.55,1
61.5,0.0,-3.923,257.0,464875.96,5754468.65,1
62.5,0.0,-3.923,198.24,464875.6666666667,5754467.75,1
63.5,0.0,-3.923,130.1,464875.37333333335,5754466.85,1
64.5,0.0,-3.923,126.34,464875.08,5754465.95,1
65.5,0.0,-3.923,127.63,464874.7866666667,5754465.05,1
66.5,0.0,-3.923,164.09,464874.49333333335,5754464.15,1
67.5,0.0,-3.923,230.21,464874.2,5754463.25,1
68.5,0.0,-3.923,333.86,464873.9066666667,5754462.35,1
69.5,0.0,-3.923,439.56,464873.61333333334,5754461.45,1
70.5,0.0,-3.923,525.17,464873.32,5754460.55,1
71.5,0.0,-3.923,609.84,464873.0266666667,5754459.65,1
72.5,0.0,-3.923,715.21,464872.73333333334,5754458.75,1
73.5,0.0,-3.923,805.14,464872.44,5754457.85,1
74.5,0.0,-3.923,816.06,464872.14666666667,5754456.95,1
75.5,0.0,-3.923,812.73,464871.85333333333,5754456.05,1
76.5,0.0,-3.923,1082.8,464871.56,5754455.15,1
77.5,0.0,-3.923,1879.6,464871.26666666666,5754454.25,1
78.5,0.0,-3.923,2069.0,464870.9733333333,5754453.35,1
79.5,0.0,-3.923,2107.3,464870.68,5754452.45,1
80.5,0.0,-3.923,2626.1001,464870.38666666666,5754451.55,1
81.5,0.0,-3.923,2683.3,464870.0933333333,5754450.65,1
82.5,0.0,-3.923,2714.8999,464869.8,5754449.75,1
83.5,0.0,-3.923,2718.1001,464869.50666666665,5754448.85,1
84.5,0.0,-3.923,2794.2,464869.2133333333,5754447.95,1
11.5,0.0,-4.69,360.23,464890.62666666665,5754513.65,1
12.5,0.0,-4.69,511.09,464890.3333333333,5754512.75,1
13.5,0.0,-4.69,520.85,464890.04,5754511.85,1
14.5,0.0,-4.69,527.07,464889.74666666664,5754510.95,1
15.5,0.0,-4.69,549.55,464889.4533333333,5754510.05,1
16.5,0.0,-4.69,585.18,464889.16,5754509.15,1
17.5,0.0,-4.69,595.52,464888.86666666664,5754508.25,1
18.5,0.0,-4.69,601.04,464888.5733333333,5754507.35,1
19.5,0.0,-4.69,603.42,464888.28,5754506.45,1
20.5,0.0,-4.69,603.08,464887.9866666667,5754505.55,1
21.5,0.0,-4.69,600.22,464887.69333333336,5754504.65,1
22.5,0.0,-4.69,592.02,464887.4,5754503.75,1
23.5,0.0,-4.69,448.66,464887.1066666667,5754502.85,1
24.5,0.0,-4.69,182.24,464886.81333333335,5754501.95,1
25.5,0.0,-4.69,96.495,464886.52,5754501.05,1
26.5,0.0,-4.69,84.087,464886.2266666667,5754500.15,1
27.5,0.0,-4.69,83.8,464885.93333333335,5754499.25,1
28.5,0.0,-4.69,85.095,464885.64,5754498.35,1
29.5,0.0,-4.69,96.26,464885.3466666667,5754497.45,1
30.5,0.0,-4.69,103.27,464885.05333333334,5754496.55,1
31.5,0.0,-4.69,122.18,464884.76,5754495.65,1
32.5,0.0,-4.69,150.85,464884.4666666667,5754494.75,1
33.5,0.0,-4.69,267.31,464884.17333333334,5754493.85,1
34.5,0.0,-4.69,542.46,464883.88,5754492.95,1
35.5,0.0,-4.69,674.82,464883.58666666667,5754492.05,1
36.5,0.0,-4.69,712.0,464883.29333333333,5754491.15,1
37.5,0.0,-4.69,721.76,464883.0,5754490.25,1
38.5,0.0,-4.69,720.98,464882.70666666667,5754489.35,1
39.5,0.0,-4.69,628.79,464882.41333333333,5754488.45,1
40.5,0.0,-4.69,381.62,464882.12,5754487.55,1
41.5,0.0,-4.69,236.0,464881.82666666666,5754486.65,1
42.5,0.0,-4.69,222.33,464881.5333333333,5754485.75,1
43.5,0.0,-4.69,224.41,464881.24,5754484.85,1
44.5,0.0,-4.69,240.92,464880.94666666666,5754483.95,1
45.5,0.0,-4.69,282.65,464880.6533333333,5754483.05,1
46.5,0.0,-4.69,364.67,464880.36,5754482.15,1
47.5,0.0,-4.69,386.9,464880.06666666665,5754481.25,1
48.5,0.0,-4.69,390.91,464879.7733333333,5754480.35,1
49.5,0.0,-4.69,394.09,464879.48,5754479.45,1
50.5,0.0,-4.69,398.96,464879.18666666665,5754478.55,1
51.5,0.0,-4.69,401.32,464878.8933333333,5754477.65,1
52.5,0.0,-4.69,401.13,464878.6,5754476.75,1
53.5,0.0,-4.69,377.14,464878.30666666664,5754475.85,1
54.5,0.0,-4.69,298.63,464878.0133333333,5754474.95,1
55.5,0.0,-4.69,287.66,464877.72,5754474.05,1
56.5,0.0,-4.69,275.92,464877.4266666667,5754473.15,1
57.5,0.0,-4.69,261.71,464877.13333333336,5754472.25,1
58.5,0.0,-4.69,235.35,464876.84,5754471.35,1
59.5,0.0,-4.69,180.37,464876.5466666667,5754470.45,1
60.5,0.0,-4.69,113.44,464876.25333333336,5754469.55,1
61.5,0.0,-4.69,75.587,464875.96,5754468.65,1
62.5,0.0,-4.69,63.368,464875.6666666667,5754467.75,1
63.5,0.0,-4.69,51.697,464875.37333333335,5754466.85,1
64.5,0.0,-4.69,48.385,464875.08,5754465.95,1
65.5,0.0,-4.69,47.701,464874.7866666667,5754465.05,1
66.5,0.0,-4.69,47.596,464874.49333333335,5754464.15,1
67.5,0.0,-4.69,55.182,464874.2,5754463.25,1
68.5,0.0,-4.69,79.613,464873.9066666667,5754462.35,1
69.5,0.0,-4.69,148.03,464873.61333333334,5754461.45,1
70.5,0.0,-4.69,276.28,464873.32,5754460.55,1
71.5,0.0,-4.69,442.78,464873.0266666667,5754459.65,1
72.5,0.0,-4.69,591.44,464872.73333333334,5754458.75,1
73.5,0.0,-4.69,638.68,464872.44,5754457.85,1
74.5,0.0,-4.69,634.89,464872.14666666667,5754456.95,1
75.5,0.0,-4.69,628.17,464871.85333333333,5754456.05,1
76.5,0.0,-4.69,669.79,464871.56,5754455.15,1
77.5,0.0,-4.69,809.71,464871.26666666666,5754454.25,1
78.5,0.0,-4.69,937.47,464870.9733333333,5754453.35,1
79.5,0.0,-4.69,1585.7,464870.68,5754452.45,1
80.5,0.0,-4.69,2515.0,464870.38666666666,5754451.55,1
81.5,0.0,-4.69,2575.1001,464870.0933333333,5754450.65,1
82.5,0.0,-4.69,2726.7,464869.8,5754449.75,1
13.5,0.0,-5.534,254.34,464890.04,5754511.85,1
14.5,0.0,-5.534,302.54,464889.74666666664,5754510.95,1
15.5,0.0,-5.534,361.75,464889.4533333333,5754510.05,1
16.5,0.0,-5.534,380.54,464889.16,5754509.15,1
17.5,0.0,-5.534,404.14,464888.86666666664,5754508.25,1
18.5,0.0,-5.534,411.47,464888.5733333333,5754507.35,1
19.5,0.0,-5.534,413.16,464888.28,5754506.45,1
20.5,0.0,-5.534,411.24,464887.9866666667,5754505.55,1
21.5,0.0,-5.534,409.51,464887.69333333336,5754504.65,1
22.5,0.0,-5.534,397.52,464887.4,5754503.75,1
23.5,0.0,-5.534,301.79,464887.1066666667,5754502.85,1
